run_id,dataset,backbone,experiment_type,item_fold,response_limit,condition,training_seed,item_fold_seed,mask_dropout_seed,data_split_hash,mask_hash,score_file_hash,target_item_list_hash,code_sha,config_hash,best_epoch,validation_log_loss,test_log_loss,auc,brier,ece,n_predictions,n_parameters,start_time_utc,wall_time_s,status
sakt_limited_xes3g5m_5_TrainEmpDiff_789,xes3g5m,SAKT,response_limited,,5,TrainEmpDiff,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,bd9851023c8fb0ebac3aa871f6d7f7bce0a2dc2a78e3ecd95a6fd2899589dcb8,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5359401521475419,0.5427720456769705,0.5305620291457934,0.1780337390000896,0.0325992953425272,231280,1060290,2026-08-08T10:19:37Z,9.03642225265503,ok
sakt_limited_xes3g5m_10_Standard_2024,xes3g5m,SAKT,response_limited,,10,Standard,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5367975234985352,0.5442070620007877,0.5198502078209779,0.1785283106528485,0.0323030204091134,231280,1060289,2026-08-08T10:20:08Z,21.981831789016724,ok
sakt_limited_xes3g5m_10_Standard_42,xes3g5m,SAKT,response_limited,,10,Standard,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5367168162180029,0.5437618850478205,0.512424641271371,0.178492175691948,0.0250359756624005,231280,1060289,2026-08-08T10:20:21Z,13.072743892669678,ok
sakt_limited_xes3g5m_10_Standard_123,xes3g5m,SAKT,response_limited,,10,Standard,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5363628320072008,0.5429156938063537,0.5141111791094372,0.1782779252068298,0.0212666812867946,231280,1060289,2026-08-08T10:20:34Z,12.483144998550417,ok
sakt_limited_xes3g5m_10_Standard_456,xes3g5m,SAKT,response_limited,,10,Standard,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5365992577179618,0.5438603280564579,0.5138758917122745,0.1785235429065698,0.0252925999163653,231280,1060289,2026-08-08T10:20:47Z,13.24112105369568,ok
sakt_limited_xes3g5m_10_Standard_789,xes3g5m,SAKT,response_limited,,10,Standard,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5370444655418396,0.5434559916327086,0.5088862504662249,0.1783781992472451,0.0248128931223315,231280,1060289,2026-08-08T10:20:59Z,12.526151180267334,ok
sakt_limited_xes3g5m_10_LLM-Mini_2024,xes3g5m,SAKT,response_limited,,10,LLM-Mini,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5366281970687534,0.5429890954105258,0.512689460143383,0.1782826399277602,0.0186475063109431,231280,1060290,2026-08-08T10:21:12Z,12.335669040679932,ok
sakt_limited_xes3g5m_10_LLM-Mini_42,xes3g5m,SAKT,response_limited,,10,LLM-Mini,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5360769836798959,0.5429617601279905,0.5134852840858587,0.1782890536768422,0.0204885403419171,231280,1060290,2026-08-08T10:21:25Z,13.26401686668396,ok
sakt_limited_xes3g5m_10_LLM-Mini_123,xes3g5m,SAKT,response_limited,,10,LLM-Mini,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5392328863558562,0.5463328994079408,0.521324241669876,0.1791185881017573,0.0394638829799166,231280,1060290,2026-08-08T10:21:37Z,12.443125009536743,ok
sakt_limited_xes3g5m_10_LLM-Mini_456,xes3g5m,SAKT,response_limited,,10,LLM-Mini,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.536948870057645,0.5442340332156372,0.5175995682339266,0.1785943888600487,0.0296640750429222,231280,1060290,2026-08-08T10:21:51Z,13.147913932800291,ok
sakt_limited_xes3g5m_10_LLM-Mini_789,xes3g5m,SAKT,response_limited,,10,LLM-Mini,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.535766399425009,0.5419049613121257,0.5116025763890397,0.177936388438056,0.014704662767332,231280,1060290,2026-08-08T10:22:03Z,12.275796890258787,ok
sakt_limited_xes3g5m_10_LLM-5.4_2024,xes3g5m,SAKT,response_limited,,10,LLM-5.4,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5366473871728649,0.5430198205521781,0.5126519204720275,0.1782900572690784,0.0189630828083942,231280,1060290,2026-08-08T10:22:15Z,11.990262031555176,ok
sakt_limited_xes3g5m_10_LLM-5.4_42,xes3g5m,SAKT,response_limited,,10,LLM-5.4,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.536061696384264,0.5429586957908107,0.5136328766986782,0.1782866072801613,0.0205003633968911,231280,1060290,2026-08-08T10:22:27Z,11.838794946670532,ok
sakt_limited_xes3g5m_10_LLM-5.4_123,xes3g5m,SAKT,response_limited,,10,LLM-5.4,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.539310546024986,0.5464516958813865,0.5215998009633793,0.1791466106333578,0.0399061579341007,231280,1060290,2026-08-08T10:22:38Z,11.575587034225464,ok
sakt_limited_xes3g5m_10_LLM-5.4_456,xes3g5m,SAKT,response_limited,,10,LLM-5.4,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5370592449022376,0.5443925219879885,0.5177438655087453,0.17863195530252,0.0301493371813324,231280,1060290,2026-08-08T10:22:50Z,11.589827060699465,ok
sakt_limited_xes3g5m_10_LLM-5.4_789,xes3g5m,SAKT,response_limited,,10,LLM-5.4,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5357546858165575,0.5419120137689997,0.5115649229233584,0.1779350060266878,0.0149862001123971,231280,1060290,2026-08-08T10:23:02Z,11.913540124893188,ok
sakt_limited_xes3g5m_10_Random-Scalar_2024,xes3g5m,SAKT,response_limited,,10,Random-Scalar,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5367176662320676,0.5430684097634739,0.5119520580810883,0.1783102984604858,0.0189212195356178,231280,1060290,2026-08-08T10:23:13Z,11.63138508796692,ok
sakt_limited_xes3g5m_10_Random-Scalar_42,xes3g5m,SAKT,response_limited,,10,Random-Scalar,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5360879768495974,0.5429833003306356,0.5134313622012349,0.1782947914248733,0.0204726852839977,231280,1060290,2026-08-08T10:23:25Z,11.41407299041748,ok
sakt_limited_xes3g5m_10_Random-Scalar_123,xes3g5m,SAKT,response_limited,,10,Random-Scalar,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5393540211345839,0.5464712962447202,0.520489223235314,0.1791616864960641,0.0394497493898547,231280,1060290,2026-08-08T10:23:36Z,11.510627746582031,ok
sakt_limited_xes3g5m_10_Random-Scalar_456,xes3g5m,SAKT,response_limited,,10,Random-Scalar,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.537244861540587,0.5444751377857605,0.5150173361512066,0.1786829246643589,0.0287518131190705,231280,1060290,2026-08-08T10:23:48Z,11.21570920944214,ok
sakt_limited_xes3g5m_10_Random-Scalar_789,xes3g5m,SAKT,response_limited,,10,Random-Scalar,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5360550854517065,0.5421491569307003,0.5087374052713369,0.1780247540945942,0.0152139832964408,231280,1060290,2026-08-08T10:23:59Z,11.528671979904177,ok
sakt_limited_xes3g5m_10_CharacterLength_2024,xes3g5m,SAKT,response_limited,,10,CharacterLength,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5366844120232955,0.5430444710933359,0.5122675102028212,0.1782985875237341,0.0187731341880545,231280,1060290,2026-08-08T10:24:10Z,11.185298204421995,ok
sakt_limited_xes3g5m_10_CharacterLength_42,xes3g5m,SAKT,response_limited,,10,CharacterLength,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5360808527987936,0.5429752774308956,0.5134813767075044,0.178293019736896,0.0204933554034606,231280,1060290,2026-08-08T10:24:22Z,11.704411029815674,ok
sakt_limited_xes3g5m_10_CharacterLength_123,xes3g5m,SAKT,response_limited,,10,CharacterLength,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5393326671227164,0.5464617687463285,0.5209008807007867,0.1791568090321021,0.0396724864002929,231280,1060290,2026-08-08T10:24:34Z,11.501774072647097,ok
sakt_limited_xes3g5m_10_CharacterLength_456,xes3g5m,SAKT,response_limited,,10,CharacterLength,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.537175600943358,0.5444330655141885,0.5160515470139344,0.1786622529228522,0.0294384751349058,231280,1060290,2026-08-08T10:24:45Z,11.16842794418335,ok
sakt_limited_xes3g5m_10_CharacterLength_789,xes3g5m,SAKT,response_limited,,10,CharacterLength,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.535967407019242,0.542085593394567,0.5097715514781977,0.1779976242777681,0.0146067769533723,231280,1060290,2026-08-08T10:24:57Z,11.97842526435852,ok
sakt_limited_xes3g5m_10_TrainEmpDiff_2024,xes3g5m,SAKT,response_limited,,10,TrainEmpDiff,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5333024470702462,0.5407704525209136,0.5559514484369606,0.1772317687128236,0.0352512874910159,231280,1060290,2026-08-08T10:25:08Z,11.641268968582152,ok
sakt_limited_xes3g5m_10_TrainEmpDiff_42,xes3g5m,SAKT,response_limited,,10,TrainEmpDiff,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5343545571617458,0.5412204593427454,0.5254422588101886,0.1777034191173603,0.0189249189950033,231280,1060290,2026-08-08T10:25:20Z,11.558145999908447,ok
sakt_limited_xes3g5m_10_TrainEmpDiff_123,xes3g5m,SAKT,response_limited,,10,TrainEmpDiff,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5355124136675959,0.5425729372244001,0.5425640306380877,0.177930126104218,0.0374528489045641,231280,1060290,2026-08-08T10:25:32Z,11.729347229003906,ok
sakt_limited_xes3g5m_10_TrainEmpDiff_456,xes3g5m,SAKT,response_limited,,10,TrainEmpDiff,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5321261260820471,0.539349444867144,0.5459749425580784,0.1769882473406225,0.0254040250256374,231280,1060290,2026-08-08T10:25:43Z,11.825157165527344,ok
sakt_limited_xes3g5m_10_TrainEmpDiff_789,xes3g5m,SAKT,response_limited,,10,TrainEmpDiff,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,79fe6748a2c3e31bcb4404c3480ec21f5e050972cefe5c21dacee11b2c3b6a44,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5321285387744075,0.5389580917423432,0.5640143792220133,0.1767111195252884,0.035928889006036,231280,1060290,2026-08-08T10:25:55Z,11.675738096237184,ok
sakt_limited_xes3g5m_20_Standard_2024,xes3g5m,SAKT,response_limited,,20,Standard,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5314671915510426,0.5393322810535379,0.5536872190311678,0.1768483262960375,0.0289707008915473,231280,1060289,2026-08-08T10:26:39Z,31.014457941055294,ok
sakt_limited_xes3g5m_20_Standard_42,xes3g5m,SAKT,response_limited,,20,Standard,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5347875512164572,0.5422362159783877,0.5249088498082028,0.1779766876562709,0.02939730291134,231280,1060289,2026-08-08T10:26:56Z,16.796687126159668,ok
sakt_limited_xes3g5m_20_Standard_123,xes3g5m,SAKT,response_limited,,20,Standard,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5349693583405536,0.5418370195024471,0.5213991302645845,0.1778690367598254,0.0222987751769941,231280,1060289,2026-08-08T10:27:11Z,15.129194021224976,ok
sakt_limited_xes3g5m_20_Standard_456,xes3g5m,SAKT,response_limited,,20,Standard,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5365758771481721,0.5442363795006838,0.5311751550842881,0.1785104472031126,0.0394749715421716,231280,1060289,2026-08-08T10:27:25Z,14.305057048797607,ok
sakt_limited_xes3g5m_20_Standard_789,xes3g5m,SAKT,response_limited,,20,Standard,789,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.533492246399755,0.5400430458670692,0.5270661890264199,0.1773047908628595,0.0186993177749529,231280,1060289,2026-08-08T10:27:38Z,12.93858003616333,ok
sakt_limited_xes3g5m_20_LLM-Mini_2024,xes3g5m,SAKT,response_limited,,20,LLM-Mini,2024,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5327148126519244,0.540423270246529,0.5546229342018382,0.1771234958771176,0.0355409405955452,231280,1060290,2026-08-08T10:27:52Z,13.960371017456056,ok
sakt_limited_xes3g5m_20_LLM-Mini_42,xes3g5m,SAKT,response_limited,,20,LLM-Mini,42,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5334985852241516,0.5401884433723105,0.5225010522346488,0.1773934256054146,0.0100776037600101,231280,1060290,2026-08-08T10:28:06Z,13.52580499649048,ok
sakt_limited_xes3g5m_20_LLM-Mini_123,xes3g5m,SAKT,response_limited,,20,LLM-Mini,123,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.535898745059967,0.5427784365267139,0.5164888658915741,0.1781659951925206,0.0277844817237493,231280,1060290,2026-08-08T10:28:18Z,12.437016248703005,ok
sakt_limited_xes3g5m_20_LLM-Mini_456,xes3g5m,SAKT,response_limited,,20,LLM-Mini,456,,2024,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,493cd340fad13f96e8c9b8b803de831f23d77316113bd9b1f9fde12d70ca91a3,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5344661940699038,0.5419201511740541,0.5320585781732038,0.177816449855211,0.0301188920954753,231280,1060290,2026-08-08T10:28:31Z,13.179641962051392,ok
