run_id,dataset,exposure,condition,seed,status,mask_hash,split_hash,universe_hash,log_loss,brier,auc,accuracy,ece,n_predictions,best_val_log_loss,best_epoch,n_parameters,deployable,config_hash,code_commit,start_time_utc,wall_time_s
junyi_3_Standard_456,junyi,3,Standard,456,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.624296459879699,0.216147501444941,0.580715179143259,0.7096608056303236,0.1501670618051889,429105.0,0.6244330651927412,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:01Z,3.818956851959229
junyi_3_Standard_789,junyi,3,Standard,789,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6217739918509877,0.2150433295984752,0.5359914367446986,0.703802099719183,0.1330684329201294,429105.0,0.622670343570542,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:04Z,3.6023480892181396
junyi_3_LLM-Mini_2024,junyi,3,LLM-Mini,2024,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6075448224487304,0.2081549502338652,0.5729579950528984,0.7303317369874506,0.1194210678642857,429105.0,0.608605457502499,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:08Z,3.492967128753662
junyi_3_LLM-Mini_42,junyi,3,LLM-Mini,42,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.599474990327315,0.2045276691506093,0.5688780012181098,0.7259155684506123,0.1013755183916322,429105.0,0.599946307508569,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:11Z,3.5291030406951904
junyi_3_LLM-Mini_123,junyi,3,LLM-Mini,123,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6199307560273105,0.2141331961733572,0.5535388492095152,0.72260402465597,0.1367007818898344,429105.0,0.6205327197125083,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:15Z,3.509140968322754
junyi_3_LLM-Mini_456,junyi,3,LLM-Mini,456,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6130631170898477,0.2107755326287093,0.579611577298956,0.7268244369093811,0.1312154485552864,429105.0,0.6135366846594894,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:18Z,3.548921823501587
junyi_3_LLM-Mini_789,junyi,3,LLM-Mini,789,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6239265146499394,0.2161042527335339,0.5324851859872708,0.7018748325002039,0.1355734859965292,429105.0,0.6248297952769095,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:22Z,3.58618688583374
junyi_3_LLM-5.4_2024,junyi,3,LLM-5.4,2024,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6073555201838273,0.2080648553802288,0.5728340520302659,0.7302571631651926,0.1190016600115581,429105.0,0.6084065066094984,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:25Z,3.4418141841888428
junyi_3_LLM-5.4_42,junyi,3,LLM-5.4,42,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.601001221115815,0.2052773531286952,0.5691534855730528,0.7261765768285152,0.1054486638386677,429105.0,0.6014900672854039,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:29Z,3.4705958366394043
junyi_3_LLM-5.4_123,junyi,3,LLM-5.4,123,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6230140879235091,0.2156622034569532,0.5555604961599326,0.7154542594469885,0.1423278596993476,429105.0,0.6236744648531863,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:32Z,3.4956939220428467
junyi_3_LLM-5.4_456,junyi,3,LLM-5.4,456,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6125177634043885,0.2105247325078011,0.579405521630433,0.7224735204670185,0.1297732789451358,429105.0,0.612984976224732,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:36Z,3.5926778316497803
junyi_3_LLM-5.4_789,junyi,3,LLM-5.4,789,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6256281814415227,0.2169263277594462,0.5360940633041691,0.6974540030994745,0.1387995232972758,429105.0,0.6265788114907449,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:39Z,3.548567771911621
junyi_3_Random-Scalar_2024,junyi,3,Random-Scalar,2024,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6077905260223893,0.2082738738390907,0.5723140389127623,0.7301289894081868,0.1197282529167846,429105.0,0.6088629040801734,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:43Z,3.608340978622437
junyi_3_Random-Scalar_42,junyi,3,Random-Scalar,42,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5963672692195185,0.2030565179721361,0.5814325613063871,0.7263746635438879,0.0972110203291996,429105.0,0.5968473161521711,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:47Z,3.518947124481201
junyi_3_Random-Scalar_123,junyi,3,Random-Scalar,123,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6153844602087029,0.2119714759700184,0.562687940807311,0.7257943859894431,0.1311242375323307,429105.0,0.6160018731627548,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:50Z,3.5178940296173096
junyi_3_Random-Scalar_456,junyi,3,Random-Scalar,456,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6141727321051766,0.2113104875475699,0.5776463130195151,0.7231237109798301,0.1326545415596809,429105.0,0.614631946672473,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:54Z,3.658168077468872
junyi_3_Random-Scalar_789,junyi,3,Random-Scalar,789,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.621960251995603,0.2151803723681515,0.5354175243773778,0.7044569510958856,0.1326596236764697,429105.0,0.6228089709030954,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:47:57Z,3.500418186187744
junyi_3_TrainEmpDiff_2024,junyi,3,TrainEmpDiff,2024,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6070496114386358,0.2079188047338294,0.5746538157386587,0.7304319455611098,0.1188738960833827,429105.0,0.6081320282660032,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:01Z,3.5725858211517334
junyi_3_TrainEmpDiff_42,junyi,3,TrainEmpDiff,42,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6024964086976182,0.2058824980380425,0.5649252680831757,0.7263280549049766,0.1063581380500494,429105.0,0.6028074376415788,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:05Z,3.748900175094605
junyi_3_TrainEmpDiff_123,junyi,3,TrainEmpDiff,123,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6246679966644377,0.2164309814068351,0.5456821097245416,0.7139208352268093,0.1427129805348489,429105.0,0.6250819307670259,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:08Z,3.503918170928955
junyi_3_TrainEmpDiff_456,junyi,3,TrainEmpDiff,456,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6115703597155767,0.2100624949489377,0.5818736240851807,0.7278428356695914,0.1291447754818631,429105.0,0.612109687244683,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:12Z,3.5872230529785156
junyi_3_TrainEmpDiff_789,junyi,3,TrainEmpDiff,789,ok,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.6266153928924147,0.2174217298580027,0.5279121377741195,0.7002481910022023,0.1386491180778201,429105.0,0.6273717545626456,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:15Z,3.491097927093506
junyi_5_Standard_2024,junyi,5,Standard,2024,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5759180960294962,0.1940009326820242,0.6199785036903873,0.7301126763845679,0.0600250113362668,429105.0,0.5780513380703173,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:23Z,3.734673023223877
junyi_5_Standard_42,junyi,5,Standard,42,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5780937414147413,0.1950384946868785,0.6019699975598903,0.7265774111231517,0.0587519022617113,429105.0,0.5785371828497502,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:27Z,3.7535250186920166
junyi_5_Standard_123,junyi,5,Standard,123,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5805950036477635,0.1960103661199605,0.5922987353677117,0.731205648967036,0.0613844932387588,429105.0,0.582154754483909,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:30Z,3.624397993087769
junyi_5_Standard_456,junyi,5,Standard,456,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5799287617138078,0.195600174041246,0.6143603742680459,0.7326202211579916,0.072875392655617,429105.0,0.581632323432387,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:34Z,3.816295862197876
junyi_5_Standard_789,junyi,5,Standard,789,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5937600788327287,0.2020979330631589,0.5572481055023901,0.7209634005662949,0.077712162344673,429105.0,0.5951090235459177,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:38Z,3.831930160522461
junyi_5_LLM-Mini_2024,junyi,5,LLM-Mini,2024,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5774106842117799,0.1946079100374802,0.6171484364737383,0.7300753894734389,0.0630122636509272,429105.0,0.5795155104837919,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:42Z,3.727762937545776
junyi_5_LLM-Mini_42,junyi,5,LLM-Mini,42,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5779945525535345,0.1950080638850405,0.6011821705010596,0.7273394623693502,0.0563834276995097,429105.0,0.5784789909396255,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:45Z,3.712361097335815
junyi_5_LLM-Mini_123,junyi,5,LLM-Mini,123,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5906283709777432,0.2005184024867516,0.5841630456062036,0.7303177543957773,0.0864181917662933,429105.0,0.5917960572661015,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:49Z,3.7535150051116943
junyi_5_LLM-Mini_456,junyi,5,LLM-Mini,456,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5761324699511271,0.1939672415315426,0.6182022227828612,0.7325526386315704,0.06210429347932,429105.0,0.5779054828903132,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:53Z,3.7625820636749263
junyi_5_LLM-Mini_789,junyi,5,LLM-Mini,789,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5939377581750027,0.2021411709007063,0.5561847788706102,0.7215786345999231,0.0785139607522109,429105.0,0.5954539174573463,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:48:57Z,3.79216194152832
junyi_5_LLM-5.4_2024,junyi,5,LLM-5.4,2024,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5774398202941473,0.1946190255399796,0.6171756587937153,0.7300730590414933,0.0631463735673755,429105.0,0.5795369425363708,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:01Z,3.7234890460968018
junyi_5_LLM-5.4_42,junyi,5,LLM-5.4,42,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5782629504737649,0.1951602987763856,0.6011211477744207,0.7267288891996131,0.0577677124324133,429105.0,0.5787061855458376,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:04Z,3.7433929443359375
junyi_5_LLM-5.4_123,junyi,5,LLM-5.4,123,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5917443963417447,0.2010887385334478,0.5846037061435452,0.728858903997856,0.089818757783558,429105.0,0.5929378814864577,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:08Z,3.7331271171569824
junyi_5_LLM-5.4_456,junyi,5,LLM-5.4,456,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5761552254110468,0.1939846958198135,0.6179884632680611,0.7324477691940201,0.0617021538184463,429105.0,0.5779290011054591,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:12Z,3.65511703491211
junyi_5_LLM-5.4_789,junyi,5,LLM-5.4,789,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5945895010137277,0.2024558038515218,0.5587800588233194,0.7212430523997623,0.0807538850676867,429105.0,0.5961259556444067,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:15Z,3.66058611869812
junyi_5_Random-Scalar_2024,junyi,5,Random-Scalar,2024,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5774097894528846,0.1946103316919057,0.6167110473105571,0.73008005033733,0.0628716178351859,429105.0,0.5795176656622636,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:19Z,3.781414031982422
junyi_5_Random-Scalar_42,junyi,5,Random-Scalar,42,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5757277033621658,0.1940008999700803,0.6127917864284937,0.7283298959462137,0.0542060617020779,429105.0,0.5762893416379627,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:23Z,3.685569047927856
junyi_5_Random-Scalar_123,junyi,5,Random-Scalar,123,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.587308238279528,0.1990374437467522,0.5925788604273609,0.7307838407848894,0.0814576303479255,429105.0,0.5885717879261887,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:26Z,3.567695140838623
junyi_5_Random-Scalar_456,junyi,5,Random-Scalar,456,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5765770064365843,0.1941649115624312,0.6168926277577644,0.7325153517204414,0.0628590611973199,429105.0,0.5783180960437708,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:30Z,3.749619960784912
junyi_5_Random-Scalar_789,junyi,5,Random-Scalar,789,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5926485621409598,0.2015702636164428,0.5588966143602012,0.721594947623542,0.0757409250860833,429105.0,0.5941415695767653,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:34Z,3.585320234298706
junyi_5_TrainEmpDiff_2024,junyi,5,TrainEmpDiff,2024,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5773414109173443,0.1945758785830784,0.6176325965489914,0.7300707286095478,0.0630736583858911,429105.0,0.5794486894942167,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:38Z,3.7988221645355225
junyi_5_TrainEmpDiff_42,junyi,5,TrainEmpDiff,42,ok,8f68b3145608bc405404d691086a4ddcb97897fd817713321a88b2a7ac85eae5,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.5798408380897272,0.1957746187795747,0.5959734109375459,0.7268920194358024,0.059025989571714,429105.0,0.5801857730798554,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:49:41Z,3.695312976837158
